,nearest_heath
5033,1830.6619186777602
5034,3832.1770954010253
5035,7289.665207642946
5036,1495.1084419148137
5037,4374.558796149355
5038,3091.792316719732
5039,2882.2466987062817
5040,5738.554540799408
5041,6395.974930348161
5042,1882.1519357806317
5043,8889.717119116274
5044,3552.3332195815015
5045,4775.863770843529
5046,7228.060715394689
5047,7441.543717553795
5048,6249.8285975299395
5049,8597.504198287463
5050,1952.8865152725552
5051,5726.857724079038
5052,7303.235572988759
5053,4121.865105310565
5054,1499.9982064821204
5055,4246.7167895683
5056,7008.3370512975425
5057,3080.533078150578
5058,1206.2115730670919
5059,8372.444141410435
5060,3004.3180291933977
5061,5429.537443281663
5062,2151.5592887260427
5063,9152.48908899065
5064,3803.1804235244745
5065,2589.3136334106757
5066,5419.612523783637
5067,3329.434693319102
5068,5643.393533238671
5069,5238.636556002872
5070,2732.5765108691085
5071,4677.312541453722
5072,2641.6519973458667
5073,6901.118369778923
5074,4117.03722993277
5075,7971.001891632151
5076,7218.7303131610715
5077,2679.5403240344813
5078,644.484100152823
5079,2014.1767537062362
5080,2880.3289256317134
5081,8698.291868221086
5082,4658.989065020408
5083,1676.9144440383352
5084,4658.989065020408
5085,1322.3742838808162
5086,1131.1349943152727
5087,8069.198637413849
5088,8817.22660913916
5089,8476.687604284307
5090,8087.342096015613
5091,7503.785264296326
5092,4370.725343658975
5093,2403.5357215718573
5094,8105.806913699321
5095,4151.94208653469
5096,8053.680936224542
5097,5322.436980895173
5098,5920.955235037252
5099,6768.105577370391
5100,4756.964836525834
5101,8725.435994215102
5102,6284.859969069406
5103,1856.6383429474342
5104,5333.928102672988
5105,3775.771716082924
5106,2555.8120513673257
5107,439.0863754327121
5108,2342.488475995857
5109,5769.883704909681
5110,5792.716534269535
5111,1701.8992457747345
5112,3833.1349100665334
5113,5525.888293615626
5114,3845.085429275729
5115,5928.39393119548
5116,6693.478847935582
5117,3435.0959041811375
5118,1393.733299646888
5119,4748.146506488021
5120,3616.8313753351817
5121,3597.2513012648556
5122,4844.36829997781
5123,770.3633058239477
5124,2970.297415420239
5125,4082.1185372168297
5126,1628.307187113991
5127,5376.057707668792
5128,5418.3888526583605
5129,2220.8310410014615
5130,2303.2927184786263
5131,721.3668898581011
5132,8268.15249558681
5133,3646.6936574534575
5134,4982.520198120134
5135,5268.4477696222275
5136,2280.0601653150907
5137,1765.406049643507
5138,3772.0615324853143
5139,1355.699087801767
5140,3772.0615324853143
5141,3008.4785160896495
5142,2889.7257216960206
5143,933.6542921880953
5144,4590.348938961814
5145,7031.72516801837
5146,2087.5026862370783
5147,4568.681502855766
5148,4721.218882871429
5149,5809.358402770537
5150,4415.55015256023
5151,7137.835963840676
5152,2697.7545568368278
5153,2489.056033983501
5154,6249.253104828632
5155,2516.614694826002
5156,3616.772282979265
5157,2148.540417611881
5158,8497.372395170183
5159,7348.014385839946
5160,5993.434096005776
5161,1672.3886023784673
5162,1144.1415909875554
5163,2407.18076514487
5164,3124.798912436061
5165,1088.1461834353954
5166,7062.476452622268
5167,8187.110114031399
5168,2470.324409974384
5169,7768.289269715927
5170,655.8735439363619
5171,3417.0799079465646
5172,8785.147561383228
5173,2927.248369246482
5174,970.2164321042713
5175,5744.964862398948
5176,7746.966371767291
5177,484.70563341338027
5178,2763.281041833281
5179,6789.771043134081
5180,2111.2584020588292
5181,1919.3550016415086
5182,1621.2945354035114
5183,2519.0169472697503
5184,3597.2513012648556
5185,3285.56590661948
5186,2855.2839863455106
5187,1395.862970336836
5188,3038.8102602460294
5189,3469.0401602073625
5190,1484.7330759287313
5191,5003.9503691539985
5192,2424.481822182431
5193,6609.3261999157
5194,1591.360718698739
5195,1383.5269213933702
5196,759.1999619697416
5197,10335.37249601782
5198,242.94662946358812
5199,3820.8678128732813
5200,2413.8019586251626
5201,6100.223150557562
5202,6902.786436096707
5203,6368.135768565116
5204,1252.5149750332353
5205,5047.8670708188765
5206,5099.233174297986
5207,6221.895347545653
5208,7679.470486284428
5209,6942.26679865101
5210,5266.372861867942
5211,8295.541201088277
5212,3847.124067926914
5213,3173.9312676258205
5214,6945.985568350321
5215,4567.2976395417645
5216,2117.26817960972
5217,3650.182037657569
5218,3595.824944684856
5219,473.2510150974009
5220,1676.5632054372277
5221,4109.549568350299
5222,4229.828722713009
5223,4428.412122785785
5224,10147.822653076746
5225,4786.0994428745
5226,5802.323276922005
5227,3939.5947776778244
5228,3471.5663599388
5229,2346.2944708440245
5230,1660.1796724115206
5231,6153.372222512707
5232,3458.4741297554797
5233,5857.19473926302
5234,1714.658632634189
5235,4232.415549325741
5236,948.0281057133566
5237,1232.850150219302
5238,5933.562597262201
5239,1659.0095377342234
5240,4213.751229179491
5241,6679.3774815088655
5242,2240.9095754211344
5243,7219.424494473139
5244,7951.222098471031
5245,408.5841694391489
5246,4068.238172551503
5247,1685.5978389795655
5248,8007.875525212915
5249,6822.928461557961
5250,5631.365036346172
5251,5210.731770614486
5252,5592.657522707922
5253,6307.668809795456
5254,5327.156935749945
5255,5061.313909785769
5256,3052.7011207121673
5257,7427.0431833116245
5258,7041.624202908032
5259,4271.003310030476
5260,4897.352643706869
5261,3780.2892131349536
5262,7014.7175933757035
5263,8705.423030004415
5264,1674.3794816479972
5265,7828.426939960116
5266,474.21254565964716
5267,2666.656096152609
5268,1932.4596315270492
5269,6415.878340041507
5270,3458.5834451159258
5271,1134.3360883931502
5272,2418.093234842341
5273,8902.064636999996
5274,2736.174204459632
5275,5092.371428918968
5276,1063.8769082591864
5277,3849.1642407141526
5278,3991.765972809803
5279,805.2769114176805
5280,1961.6078857341645
5281,3979.2884882835738
5282,2060.8222991321086
5283,10771.090606028032
5284,1128.9433346031196
5285,3156.5459177063585
5286,9398.816629571793
5287,5228.890223270447
5288,11011.727908977187
5289,2502.893159209268
5290,4433.082181927624
5291,5084.026209151288
5292,8454.168702185127
5293,6879.613880648911
5294,5635.921361500575
5295,7455.71843400689
5296,5678.088812489423
5297,5554.3371778461915
5298,5809.820527639783
5299,1435.0573334473213
5300,1903.1950198402335
5301,9833.764684246755
5302,7467.372732867171
5303,7396.249013423143
5304,6077.275435222046
5305,3701.5427538702606
5306,113.30238762561419
5307,9685.895949877995
5308,3963.0415408044737
5309,4174.993608690252
5310,3399.8268012295184
5311,1028.3413670377265
5312,2209.3890993063596
5313,4303.497087814805
5314,4151.840083506075
5315,9714.74058953319
5316,3351.2097236593486
5317,4624.663721555205
5318,3479.5315914164385
5319,8063.992481435644
5320,3500.0123503765626
5321,3162.203432840259
5322,8866.15607003946
5323,5867.69570380521
5324,7231.144903452655
5325,7818.840730334905
5326,4868.084458207105
5327,4600.777017162152
5328,7537.112937776699
5329,6421.059131393975
5330,1673.575215397158
5331,2342.3064429297383
5332,2313.4686899266735
5333,5623.200245157924
5334,3563.704369719019
5335,3566.2730568740317
5336,1456.2104388827997
5337,2161.4611675166852
5338,5721.53741111596
5339,8760.862137534512
5340,4813.788934040464
5341,6084.410236261305
5342,713.6031569657553
5343,713.6031569657553
5344,3811.1690786366685
5345,1451.673380579859
5346,4858.96334841371
5347,6318.721288517594
5348,2498.490194852004
5349,1605.15741600855
5350,1395.862970336836
5351,2801.822036061289
5352,2835.0875910231616
5353,5733.708550939424
5354,4584.4328689461945
5355,6140.087225289985
5356,5488.940080335794
5357,3049.484276183222
5358,3293.8155283301053
5359,2274.184650267767
5360,1314.5052771406172
5361,5229.285928177908
5362,7201.666391526199
5363,2639.6648436367163
5364,2896.254258611798
5365,502.295196803436
5366,3791.3002984354066
5367,5348.026776255912
5368,6636.2080818092245
5369,6160.6310109903225
5370,1013.2508844066621
5371,2312.019517423975
5372,3976.6943327173485
5373,2366.0050766227746
5374,5584.498561924676
5375,6775.189029674186
5376,5947.272176084246
5377,2402.008788990644
5378,1884.8936298960784
5379,6934.500324175794
5380,4983.040765578907
5381,5979.7204817789225
5382,5510.011247136895
5383,5187.4180859828475
5384,3653.2038289778357
5385,5658.667788850165
5386,3653.2038289778357
5387,3081.0264036983635
5388,3788.634951687373
5389,3717.292154916921
5390,3805.7823995685367
5391,2891.6430105640043
5392,741.558312941323
5393,4797.928379629753
5394,2251.0588324591563
5395,3140.6736366336254
5396,832.2838882466949
5397,3548.7649023545146
5398,3006.6752319875686
5399,907.5053025275131
5400,5960.917857350723
5401,3317.555352988451
5402,6637.030225064555
5403,3583.25222984838
5404,1135.6595444252782
5405,3530.589226431945
5406,3793.7324059110842
5407,4509.079064140893
5408,7621.2621517309435
5409,6751.976230865304
5410,4042.230397544568
5411,4264.861993320134
5412,2241.715727722516
5413,6515.316261902983
5414,5015.367155526667
5415,2784.0265692010307
5416,1938.79809069107
5417,5932.647165670149
5418,4683.367049538558
5419,1677.2907112466853
5420,5660.382145862263
5421,5472.015075005036
5422,3551.4992925552074
5423,7548.80361017024
5424,1063.1856159893996
5425,6516.839805648678
5426,2007.1792328103536
5427,7328.950429898174
5428,5058.666627162676
5429,7558.235674008723
5430,6080.68211774881
5431,5931.327599750028
5432,6466.877367473297
5433,1112.1704964938347
5434,8295.541201088277
5435,7878.529943262359
5436,6259.853101056677
5437,5498.42532123945
5438,6885.415999516966
5439,3548.7649023545146
5440,510.49890236928206
5441,4845.157325501932
5442,6960.204248641448
5443,7831.813737252294
5444,5928.790050802928
5445,6195.667870903717
5446,5466.015165829354
5447,2565.7753930885606
5448,4974.070755582475
5449,6596.908387485997
5450,2486.785580201077
5451,5561.209410901625
5452,6645.404334996082
5453,6631.2638755163125
5454,2287.7807951758437
5455,6921.363091508969
5456,5782.428218396859
5457,4230.381629885625
5458,7060.853941464126
5459,3454.7770745377466
5460,881.3407182542882
5461,2160.7262060871835
5462,2271.18554379567
5463,7773.656857161154
5464,6179.136235198681
5465,1067.3758894267469
5466,2087.221161097998
5467,5805.798008218784
5468,7985.050883483769
5469,8254.448962434344
5470,5717.5043255055925
5471,5915.801859146973
5472,4875.8529360632965
5473,1311.2090056229708
5474,3809.7596095237277
5475,1460.5106378325136
5476,1067.2459062914231
5477,2970.9337473603437
5478,2037.5909502657078
5479,2724.2097510374124
5480,5251.327129682437
5481,224.7887120305271
5482,674.2171375493167
5483,4178.715225390834
5484,7695.621445233532
5485,1669.3854568706279
5486,3416.2362809864526
5487,3210.838516317604
5488,8453.859768489736
5489,8053.37011623292
5490,2854.94798400315
5491,1442.6486110591572
5492,8410.226584462553
5493,1395.7918020218967
5494,7282.620711387223
5495,1600.2206170238853
5496,1539.7112700305233
5497,6870.339212850413
5498,4724.189907302715
5499,1749.5528550663055
5500,6565.717558679005
5501,8695.841759964309
5502,8037.975225657364
5503,2479.626887178077
5504,3390.4634393911238
5505,2170.231031631364
5506,3126.241573072651
5507,1889.1393352321945
5508,6397.358428798487
5509,4897.609878796982
5510,5123.178071290896
5511,6260.0314619134715
5512,7946.669935099351
5513,5139.066088014906
5514,5236.9622520211105
5515,3680.733943375125
5516,5785.694051388832
5517,2578.01622602377
5518,8081.245484936641
5519,982.7178141915857
5520,2666.0782301426175
5521,6827.008317243509
5522,468.7298299884338
5523,7795.402818116141
5524,7300.298422823536
5525,2646.2030983189848
5526,7238.871397131042
5527,4501.3964865158605
5528,8237.87286555409
5529,8201.219883063182
5530,5542.61944503567
5531,4374.551340376383
5532,2732.5765108691085
5533,845.3161341175431
5534,2732.3741413736143
5535,2257.7159937573715
5536,3227.284873273803
5537,3216.327223722589
5538,3226.6835834310573
5539,5393.348276134539
5540,3197.317920437571
5541,2713.626683767327
5542,3405.830059590079
5543,1848.8059503963573
5544,4964.550871218752
5545,3862.528391924185
5546,5047.8670708188765
5547,4506.292039334318
5548,4971.616921475566
5549,7754.603751543651
5550,5850.412854689367
5551,1353.1941579119843
5552,2543.372036146302
5553,2873.1933512470628
5554,5614.181774479996
5555,2300.4264892414612
5556,6431.800245161438
5557,4072.1802287395244
5558,3056.3379141115565
5559,2440.899812622316
5560,3083.3828803325227
5561,2778.3794091098416
5562,3682.1832914408806
5563,4038.568069971793
5564,5121.547947773228
5565,5875.321768774917
5566,7009.001872537447
5567,7756.76605013533
5568,5600.856902184231
5569,1455.4326592776945
5570,4529.479768707634
5571,3552.0175296078037
5572,7464.347268078961
5573,3441.4469415689155
5574,4094.7700517368653
5575,1066.1545313980382
5576,4107.737273248885
5577,2166.59865134463
5578,3362.9528420395227
5579,3894.9562429065036
5580,2903.59027927681
5581,3266.2869422054114
5582,2042.5283733909066
5583,4604.88672449147
5584,1963.4548459535945
5585,7695.266472132425
5586,2026.6700244403235
5587,2407.7733996616835
5588,7230.384678770259
5589,2337.125957308943
5590,2125.7057529797767
5591,1098.9722491240648
5592,3327.0516346710906
5593,2000.4355921004355
5594,4433.369895099629
5595,2123.544284051029
5596,4210.843090721531
5597,6310.063846063657
5598,2139.2827631260225
5599,2879.8756454749414
5600,3958.7071415647265
5601,2576.1475076515726
5602,2997.2405944097145
5603,7107.371028579905
5604,2172.8316489381036
5605,3620.2576068630456
5606,7044.940235938702
5607,692.9703695763997
5608,6419.948524477269
5609,4452.816324496551
5610,4434.217717606793
5611,525.3521931640623
5612,2314.510319675573
5613,5996.396959443068
5614,5667.874635852961
5615,6431.127933649505
5616,5132.10267675958
5617,3212.6455711053095
5618,1700.0638770628707
5619,6999.208833263845
5620,6283.603574633342
5621,3461.0127377057192
5622,1486.3780647791004
5623,3461.0127377057192
5624,4064.8523063718294
5625,5157.474349743031
5626,2348.6461725065396
5627,6487.84917038844
5628,1120.158454114883
5629,7988.632018923024
5630,6530.802261104716
5631,7101.0849011537475
5632,3710.687524408406
5633,7830.540967984063
5634,6280.810162635577
5635,6228.384094499823
5636,3930.1166711840797
5637,7100.255695320235
5638,3725.9004729488247
5639,3146.282052632021
5640,6348.13416682056
5641,4450.1250638124675
5642,3395.2077456150264
5643,684.8112643220652
5644,5440.395003945137
5645,669.7277488517234
5646,1167.737874837629
5647,3822.9323103771885
5648,6004.188168316629
5649,3642.591511802081
5650,5751.930599104917
5651,2093.484401450469
5652,2094.520638407235
5653,7976.536085304012
5654,5333.808602037568
5655,6092.113633999168
5656,1912.5900473427844
5657,4325.081664553708
5658,3491.916092715282
5659,5550.076519634956
5660,3192.501013327589
5661,2288.4317742210433
5662,4921.092933222011
5663,5776.095927100958
5664,1272.2512588084453
5665,2470.2164651105436
5666,3255.8638822356847
5667,8308.409727176826
5668,3733.7780333078526
5669,6164.212488900973
5670,6837.87451934467
5671,8182.509103848885
5672,2285.0435858991627
5673,2404.391004790727
5674,6264.296838458641
5675,3450.1845941795164
5676,956.2968770986349
5677,7856.100172091535
5678,2210.5991927983837
5679,2532.67577014393
5680,5387.790808102903
5681,1926.385432640818
5682,6645.572864199125
5683,4436.504432808884
5684,4417.575899610119
5685,5681.6037166162005
5686,5033.370091494947
5687,3703.4215339801963
5688,2911.0845861417292
5689,3425.011559642447
5690,6363.855292547451
5691,3441.0408414159137
5692,3388.6161461283928
5693,1659.57306171693
5694,5556.533897602733
5695,2348.4579870618363
5696,1601.0135235528248
5697,8510.24187485737
5698,7984.570214342332
5699,2821.9872118331828
5700,2558.258222893373
5701,3039.644280646848
5702,2598.80609276375
5703,3554.350005645907
5704,1042.962666836574
5705,4412.872558687383
5706,5392.804993939546
5707,2512.9031264899195
5708,4840.72256212025
5709,739.8766346999379
5710,880.0993817205446
5711,6831.593201518254
5712,2684.0499801387364
5713,2970.8246834552983
5714,2554.40019124372
5715,4454.378362148926
5716,3861.7114230372604
5717,3175.0694099270772
5718,2745.1423913533795
5719,2624.7378700362624
5720,6130.633803564475
5721,7544.650602357175
5722,1936.3653888502747
5723,6900.127240215906
5724,1655.6228803516842
5725,1351.5960177766071
5726,2860.403482887649
5727,423.4720262973364
5728,7460.467146040318
5729,2538.099559275223
5730,6687.4453696656465
5731,1361.2665787703722
5732,2213.6619680460417
5733,2313.3299938016344
5734,5168.598105634955
5735,2983.612542826002
5736,6186.92220422444
5737,1538.303864790149
5738,1036.0660003285238
5739,2306.0537606364564
5740,6557.049156968394
5741,4569.089075532256
5742,4463.3069382067715
5743,8898.897886165638
5744,6833.22583813928
5745,4064.528545950974
5746,5038.954051946852
5747,2505.2126025170564
5748,3743.114796605741
5749,2860.2044144336146
5750,3475.55151989666
5751,4961.21764627905
5752,200.3237400394378
5753,6986.897244221946
5754,7665.8616700293815
5755,4009.324766984163
5756,3898.7386388001437
5757,4956.64975337709
5758,7369.123772492968
5759,9749.494675946478
5760,5273.326655739003
5761,2279.009959220664
5762,9487.924886292421
5763,2492.894914741258
5764,6625.562683790036
5765,5632.267273322174
5766,1224.0168265570055
5767,10914.89737036158
5768,7247.0808089795955
5769,5591.721029891323
5770,1437.0146061183034
5771,8342.584823075085
5772,6040.157410901035
5773,4517.624262001068
5774,5376.182902272686
5775,2103.388202229516
5776,9437.542739107368
5777,1698.584071227321
5778,9566.251671955462
5779,7712.15561206353
5780,2312.862990297562
5781,5819.714571515674
5782,5456.6094604358605
5783,2544.112480228047
5784,6076.00462594309
5785,2145.531544309771
5786,4549.764015607189
5787,2000.8069412283603
5788,3001.438462249185
5789,5839.252062757782
5790,3241.9677974330193
5791,409.24478786995326
5792,848.2333559584279
5793,1392.702430129853
5794,3829.959138974616
5795,1951.455748050728
5796,2370.030561789908
5797,5213.20212497412
5798,7756.737493473073
5799,7468.287473550247
5800,774.844676821159
5801,3188.8324071783018
5802,3270.6143557264227
5803,4535.010219328182
5804,1544.8797723151413
5805,2506.2543611266774
5806,4770.619391157216
5807,9758.463200156915
5808,5049.125342185864
5809,857.9204410718369
5810,5352.553649212186
5811,2406.891931666468
5812,1118.9443810715813
5813,2863.0593207326547
5814,2304.267666744362
5815,2019.1185932476653
5816,1648.6613029474981
5817,1648.6613029474981
5818,9340.272779177789
5819,3805.7823995685367
5820,943.953474489358
5821,2644.7815947431577
5822,3805.7823995685367
5823,7386.692096411186
5824,3610.6704995023897
5825,2305.835538910505
5826,2039.7472357868319
5827,3368.439983081651
5828,5430.294815198909
5829,2021.5604848763362
5830,2032.9182055173924
5831,2765.8562994464396
5832,2172.8626857876034
5833,5278.824601190147
5834,1933.898475013628
5835,3869.86225931849
5836,652.9136244616086
5837,5550.076519634956
5838,3432.1766703673943
5839,5313.74961824727
5840,6783.648913893874
5841,7531.82570192226
5842,6330.246284457517
5843,3970.6684235870594
5844,7072.856726531722
5845,2293.9767335365136
5846,3941.8066073521827
5847,2537.9123951600377
5848,3832.3646791248398
5849,6903.940202327021
5850,3685.332951167597
5851,5814.25349562
5852,5204.207954763057
5853,5563.581441284037
5854,4252.720596662819
5855,4721.178687085367
5856,4941.197495106001
5857,5454.732629350805
5858,437.00445048694866
5859,6559.062582611562
5860,5494.939831062602
5861,2382.9949527495
5862,3491.916092715282
5863,5672.133645902048
5864,3476.2582855171563
5865,5444.525401618688
5866,8595.921308099743
5867,6198.929757669752
5868,4995.177289019524
5869,3630.4911280681204
5870,4824.485743862788
5871,5842.482025835128
5872,4023.326900905505
5873,2113.0074804489955
5874,5616.864023967098
5875,656.5217090757354
5876,4945.514166008071
5877,6029.93786559778
5878,1391.4717263172527
5879,4695.29544629708
5880,2423.164785737481
5881,1842.5116656622602
5882,1487.2231628915183
5883,6353.535434581865
5884,5498.384262768927
5885,984.9848736669571
5886,6905.672784484554
5887,4939.196297746188
5888,2020.4660725434599
5889,5077.584278001355
5890,7821.296311153636
5891,564.1904682928387
5892,5629.9862199990785
5893,9612.26823623978
5894,2960.612597918587
5895,2342.499503975077
5896,12974.870382671306
5897,2275.5749097698376
5898,3241.9677974330193
5899,7323.896193779955
5900,4965.3041710184925
5901,6965.373327458096
5902,2699.9249060235325
5903,539.4626375188258
5904,3608.185050359825
5905,5045.787281743368
5906,2907.4129174004815
5907,2206.4522357909796
5908,5330.653851090413
5909,8060.395064684696
5910,1691.6590460341845
5911,8060.395064684696
5912,836.2504550626642
5913,1959.566792877853
5914,1239.3771723302566
5915,3751.0793375909875
5916,3241.9677974330193
5917,3281.9010780764247
5918,2272.841470164258
5919,3910.6069281570067
5920,2203.581842682208
5921,1692.0930809128877
5922,1731.702877699038
5923,1692.0220995396328
5924,4940.969232435099
5925,8184.8860294754895
5926,6022.361671415795
5927,3346.512105378437
5928,6306.629231330121
5929,798.3519301867188
5930,8808.193660495735
5931,6903.399006922022
5932,2120.358912563933
5933,5257.874254461753
5934,3363.525736598685
5935,4000.314592037428
5936,6773.266140344687
5937,7044.806381850433
5938,2575.892622927691
5939,1674.3133214028633
5940,7328.950429898174
5941,7677.987191012132
5942,6636.484666680114
5943,3899.5180790681593
5944,7833.975512609451
5945,2379.0247759059853
5946,1077.2629116768594
5947,3268.7941235427197
5948,3852.4061154808983
5949,1208.9311872792427
5950,3206.894482645872
5951,2687.9464922586035
5952,7044.806381850433
5953,1380.1380559011418
5954,4653.258885942141
5955,2238.529768557436
5956,2680.6191477358952
5957,4259.644557335008
5958,2464.4454148289988
5959,1677.9161945088947
5960,2771.5606907938472
5961,2314.1670588371207
5962,8368.485530354097
5963,4815.879800532811
5964,1990.9727001657006
5965,4686.798748145804
5966,5432.622090461578
5967,2065.5327154929187
5968,942.1618571998047
5969,2304.347835021689
5970,7723.227010716517
5971,3241.9677974330193
5972,8150.40501260705
5973,4920.68966802898
5974,4735.919578285623
5975,1854.4328585576386
5976,5512.95872362389
5977,1659.2494122375886
5978,7722.16168638878
5979,6084.3265646285945
5980,4737.445608390239
5981,6850.444311144798
5982,5355.112884189816
5983,1598.9327675385653
5984,2936.0624513399803
5985,3742.381653210394
5986,6036.105782330466
5987,2988.8352325271485
5988,357.6893358264719
5989,1128.3657234395318
5990,2178.9674268312237
5991,941.6218093582908
5992,1504.74333997001
5993,5776.443558238194
5994,1658.0659376612068
5995,5585.182663649823
5996,8029.268684529551
5997,686.00154286013
5998,3147.3548742760586
5999,3647.4986689921975
6000,5140.259575126793
6001,5540.562834494224
6002,6725.230332195538
6003,5322.2628826534765
6004,232.35597965102565
6005,2942.7425880886103
6006,7395.054193373897
6007,2001.2324515302273
6008,5139.853448424128
6009,4447.748480425438
6010,5372.757525391969
6011,2605.84274413744
6012,2378.220400840362
6013,3971.040051790172
6014,1328.3298350173932
6015,5995.452757916337
6016,5445.717117580056
6017,2191.907086325302
6018,4466.493148997654
6019,5820.064377272005
6020,5732.283450510731
6021,5842.369026546728
6022,4966.613362661893
6023,2966.5429921136233
6024,1480.6445208816376
6025,2837.4085657258133
6026,5728.419608305012
6027,6649.442564847717
6028,3067.096692338467
6029,4749.864232308024
6030,7143.073275230487
6031,6680.002328455801
6032,4991.046826532991
6033,3956.0226635019735
6034,8228.87115399266
6035,1932.7704725348863
6036,6447.583791495627
6037,4328.568194674262
6038,3623.855163257506
6039,4096.841178930527
6040,1677.2174112356029
6041,1253.2954103901634
6042,6916.574876286154
6043,2187.144955766015
6044,1715.9599188284085
6045,5613.317756948057
6046,7600.745127283095
6047,3309.205025574548
6048,2248.1759763389714
6049,2731.3643266647773
6050,7725.536172558867
6051,3435.258562132292
6052,2731.3643266647773
6053,7205.164104878954
6054,7796.578334273074
6055,2612.351036116234
6056,2824.0106898368476
6057,2858.3956510616936
6058,1729.0642368158549
6059,6922.6757307542775
6060,6933.5047793866315
6061,2917.184546017596
6062,4183.8711680155075
6063,8199.996163118129
6064,6769.311165913496
6065,2936.8832267920006
6066,3091.88561411968
6067,817.7017827912749
6068,4551.184773305665
6069,2205.4736195281926
6070,5095.016898970732
6071,1766.2394895314183
6072,6370.240408596417
6073,3360.95892503717
6074,144.30177237912432
6075,6332.973566150741
6076,7798.970873397667
6077,2359.933584375425
6078,3552.0175296078037
6079,3100.430205668155
6080,5251.98342103902
6081,7520.5369253089175
6082,2565.519594537376
6083,3341.877149198528
6084,3938.715770617946
6085,1254.7216276860383
6086,10055.973510204147
6087,3367.8629383531575
6088,7737.242963603133
6089,636.9134331649565
6090,2702.049162256874
6091,4391.835614372995
6092,1691.6729560837366
6093,1395.6375298764738
6094,3900.5486109142653
6095,3096.8959964006453
6096,6606.639321995019
6097,3166.111071435187
6098,2063.226340522626
6099,4206.023613686591
6100,1678.1188423299834
6101,2470.6892826104627
6102,5556.05947956582
6103,8101.352933799762
6104,3449.016490408761
6105,7552.983549124505
6106,6903.207076553874
6107,9529.176332136298
6108,2945.3653642197737
6109,205.502575421338
6110,4233.082260406465
6111,2453.343154784552
6112,3789.204084658183
6113,3611.220268581978
6114,7976.25545458997
6115,1102.950754928695
6116,5784.242755338731
6117,8520.221666503072
6118,8524.76363026528
6119,1695.8929491277383
6120,1404.9764249444922
6121,2256.2099166635217
6122,1943.7826391792764
6123,3986.5954167849927
6124,5133.08256887633
6125,6221.320512607467
6126,3468.021829553
6127,3119.447151452108
6128,3631.605654828987
6129,8798.71407939154
6130,2135.6906393823447
6131,2502.9319941257227
6132,1349.048876651075
6133,3131.1118552689877
6134,2205.7489833122195
6135,6630.051396581314
6136,3826.3124429642958
6137,3588.53213106055
6138,7248.335047084661
6139,27.274602079146398
6140,8625.627540288397
6141,1803.8518298781403
6142,948.0281057133566
6143,5460.133421702475
6144,4106.494838752254
6145,6117.968517430843
6146,5108.372848413763
6147,946.1931022419869
6148,2108.4529526112815
6149,1290.7887176342726
6150,1290.7887176342726
6151,550.2907346983003
6152,2743.5628127696395
6153,2684.5849083642206
6154,7166.786865214329
6155,3101.8803296628753
6156,5115.732123537888
6157,3101.8803296628753
6158,8396.078595228713
6159,7579.08758220709
6160,1825.424407245505
6161,2389.974802562751
6162,8051.654337523341
6163,8051.654337523341
6164,3938.4062782308733
6165,762.9528634510294
6166,7082.005318551682
6167,2721.382201770152
6168,2736.290744887399
6169,6004.747844937924
6170,802.5730506746072
6171,2244.0596533052776
6172,3883.6316492402298
6173,985.388182571104
6174,2682.2726694842345
6175,1635.8350018840924
6176,4000.576265118229
6177,2165.8098085597653
6178,10662.63859032408
6179,5276.892654028584
6180,1483.822773870236
6181,2359.082932765999
6182,7373.409243064578
6183,4237.619668896491
6184,5216.514625432607
6185,6514.355204648796
6186,2562.1902671702837
6187,8079.394394207045
6188,4758.5718008578615
6189,1690.518639282286
6190,5503.213959713649
6191,6043.823543658842
6192,3316.965216105739
6193,2851.975435230753
6194,6966.389074444145
6195,6846.489343990842
6196,3574.089934382304
6197,6097.85554035609
6198,6133.769007742685
6199,4210.69810337328
6200,6986.135234359477
6201,4488.188820806907
6202,3549.0587030207275
6203,197.56624877278958
6204,8342.617345159477
6205,2155.7626033025404
6206,4494.897573925881
6207,2870.5583282265916
6208,2071.0143506698555
6209,726.4975357148708
6210,3817.4160817849843
6211,7682.542703382334
6212,3432.658108418221
6213,6456.310615723235
6214,2776.029129527232
6215,2098.6749874793313
6216,1959.3402070784348
6217,6474.636536824938
6218,2901.1779882786855
6219,6010.218299883022
6220,1184.3606197271001
6221,3549.1400711989813
6222,1631.1516617771924
6223,6868.057256505163
6224,2955.5772428798577
6225,4606.412343488867
6226,1507.9540985255467
6227,5433.7747973568075
6228,4976.172930617015
6229,2490.8142250246233
6230,8328.614489230955
6231,2333.5825033466954
6232,3845.742308400465
6233,1101.5437126826637
6234,2031.6109942433336
6235,8561.647898485031
6236,3937.774875785071
6237,6830.210316951734
6238,5492.895945994871
6239,7665.8616700293815
6240,5445.88691590509
6241,3453.0022170710545
6242,1507.9540985255467
6243,1883.1640460942917
6244,3811.9837521427435
6245,1879.906257045324
6246,6138.796549142545
6247,4254.327897826999
6248,577.6302704168485
6249,3663.5546464522363
6250,2552.7664526215376
6251,1323.6888580386885
6252,7099.985026918496
6253,4320.617002354309
6254,8896.724636548914
6255,619.4596564243845
6256,4254.067257700043
6257,5893.308835979876
6258,5663.333766444035
6259,2935.7833349014563
6260,4511.273747054317
6261,5630.138533450271
6262,7044.806381850433
6263,3028.884560206988
6264,7088.079704950624
6265,3156.8091090245543
6266,4951.8251420362585
